Conversation
"My company uses Secureworks as a MSSP, and they suck! Problem after problem. We have been migrating slowly off their services. We have spoken to other companies that use them as well. Never heard a positive thing about them."
SCWX is down 6.57% to $12.95
SecureWorks is down 6.12% to 13.04
b14
bullish 12
SCWX is up 7.72% to 14.93
Just stumbled across it as I was overwhelmed with all the cyber security companies commercials (Crowdstrike) looked into all and has the most upside and very undervalued ! Nice to have the backing of Dell also ..wish all you all the best on your journey 
SCWX is up 11.90% to 11.19
Dell owns these guys and every dell has option for secure works with 72 percent installing. Look at DELL earnings they exploded numbersOf sales and so willSecure works + allOther extra installs due to at home earnings willBooooom$22 +
SCWX is up 7.23% to 13.50
SCWX is up 12.57% to 12.00
strong q for secureworks
SCWX reached a new All Time High at $16.42
SCWX is up 8.23% to 13.15
SecureWorks is up 6.15% to 11.05
bullish 14
SecureWorks is down 4.97% to 15.01
SecureWorks is up 11.50% to 13.09
SCWX is up 7.18% to 14.19
"Good smart buy today, easy money"
I think it’s under valued.
SCWX reached a new 52 Week High at 15.23
SecureWorks is up 11.54% to 12.47
SecureWorks is up 6.81% to 14.59
Anyone own this ?
SCWX is up 5.76% to 8.81
SCWX reached a new All Time Low at 8.01
Completely unappreciated.
SecureWorks is down 4.97% to 14.26
SCWX is down 9.75% to 10.00
SCWX is down -5.14% to 9.22
SecureWorks is up 6.08% to 11.95
SecureWorks is up 6.02% to 13.74
"At the point when I saw declarations everywhere I thought they were bots or that they were made up till I was persuaded and gave it a try and genuinely I don't regret the move I made on the grounds that I invested my reserve funds, and now my first speculation with him acquired me benefits of more than $87,000 and its still running! Steve continues to convey and procure predictable benefits for me. He's awesome All you'd need to do is send Steve a messagewhats<<<>>App + 1 ( 8 1 3 ) 6 8 3 ‑ 6 3 1 0"
SecureWorks is down 6.07% to 12.38
SecureWorks is down 6.14% to 11.93
SCWX is up 4.95% to 9.55
SCWX is up 12.62% to 12.49
SecureWorks is up 5.62% to 16.71
SecureWorks is up 5.89% to 20.09
"Third Quarter Fiscal 2020 Highlights Revenue of $141.3 million, increased 6.2 percent from the third quarter of fiscal 2019, including an increase of 18 percent, internationally. GAAP net loss in the third quarter of fiscal 2020 was $7.9 million or $0.10 on a per share basis. ... Found this https://marketwirenews.com/news-releases/secureworks-reports-third-quarter-fiscal-2020-result-6647815213338310.html?i=c"
SCWX reached a new All Time High at $17.32
SecureWorks is up 5.38% to 15.47
SCWX is up 11.62% to 10.18
SecureWorks is up 5.51% to 17.22
SecureWorks is up 6.09% to 12.89
SecureWorks is up 6.57% to 14.28
SCWX is down -5.68% to 13.11
SecureWorks is up 5.27% to 14.49
" Top Gainers  CITAF - Vol 575700, Price 0.2400, Change +0.0550 (+29.73%), https://finance.yahoo.com/quote/CITAF?source=topgainerEGRNY - Vol 23616, Price 10.90, Change +2.44 (+28.84%), https://finance.yahoo.com/quote/EGRNY?source=topgainerHCTPF - Vol 15000, Price 0.2400, Change +0.0470 (+24.35%), https://finance.yahoo.com/quote/HCTPF?source=topgainerBLI - Vol 7157673, Price 27.21, Change +3.68 (+15.64%), https://finance.yahoo.com/quote/BLI?source=topgainerSCWX - Vol 351879, Price 26.12, Change +3.21 (+14.01%), https://finance.yahoo.com/quote/SCWX?source=topgainer"
Totally undervalued here!
SCWX is up 12.75% to 10.17
The fudge is up with all of these discord chumps?
WTH happened here today? any idea anyone? Don't see any news.
SCWX is up 6.60% to 8.88
https://discord.gg/bFZKjDpw
Any thoughts on the possible sale of this company? Buy Hold Sell ?
SCWX is up 7.74% to $15.32
SCWX is up 13.48% to 13.89
SecureWorks is up 6.20% to 14.21
SecureWorks is up 5.30% to 11.12
SecureWorks is up 6.11% to 11.98
SecureWorks is down 6.42% to 11.67
SCWX reached an all time high at $21.57
SecureWorks is down 5.85% to 11.75
SecureWorks is up 5.87% to 12.99
35 dollars
SecureWorks is down 5.98% to 11.80
SCWX is up 7.71% to $13.06
SecureWorks is up 17.25% to 16.31
SCWX is down 11.31% to 8.55
SecureWorks is down 8.68% to 15.04
SecureWorks is down 5.62% to 19.83
SCWX reached a new 52 Week High at 14.03
SCWX is down 12.21% to 10.10
SCWX reached an all time high at $24.79
SecureWorks is up 11.35% to 13.89
$SCWX Fundamental Stats:Market Cap (intraday): $1.71BEnterprise Value/EBITDA: 139.59 Revenue: $559.32MGross Profit: $318.87MTotal Cash: $180.61MTotal Debt: $27.73MOperating Cash Flow: $50.37MLevered Free Cash Flow: $49.92MFloat: 11.48M% Held by Insiders: 19.54%% Held by Institutions: 74.88%
buy 30000 share
SCWX is down 9.13% to 18.02
SCWX is down 7.43% to 14.45
