Conversation
"scorpion capital historyLast 4 shorts $NVRO after the short in mid dec, price is still up (false report)$ALLK after the short in mid dec, price is still up (false report)$AXGN (must check, it was more then 50% up)$FANH https://scorpioncapital.com/This company is a liar, the screenshot they used in the report is there from December on the company website. They can now short because there is a lot of free float in the market, he dare to short when equity was 50M only."
https://l.facebook.com/l.php?u=https%3A%2F%2Fgeoinvesting.com%2Ffanhua-fanh-outright-lie%2F%3Ffbclid%3DIwAR3insvkk4W2fl88eeiJjqt4-kSx_hCDHrFz2xii_ayCnm-oFlKi_nH3RRs&h=AT1LU8fsylFyrgzsADcZPFDlXQlwNd9kryFEyPyM4oHtPAg01COq61_jvvV-T7g7D-lw7hUkz0zARPdJc_izS9Ub80yi2izXrSjyOiC08Eam4kCat6d-T-JVZf099dGLeYq3Ut86FBi48WVEA1aL8Qmt_nfUxK1Dxq1KzZJpYCzDY_cDe-ritEPhNKM1_QrFPV0_tX-JpLIIwaIDYukzJglVzbKx3FjDb-irNQcDDs4whSternMgrBWUzqk0RXXV9cAdjleYFR8nNX5vp2Av1h61aeJXJm_u5GtjGfC3DcduiFqBmtdyA0v-6fTsmze87iI-8w7gIVn6W-5eCDwUJbw8O7Sl473oP6fS7ZSeL02MyRhzQIPsqwdxU39putL3oam_MNjztlzEmlDADU7H7mr5xascsd2pBKkr39cRJCAduZNFGqNXO3ddaweZ-Qkmr-9fGEhIiYsmLBW6PiXsoYycBo2r4sja4O9vVd0
FANH is down -6.68% to 25.29
Fanhua reached a 52 Week low at 13.61
FANH is down 4.91% to 17.06
Fanhua is up 5.52% to 15.68
FANH reached a 52 Week low at 16.70
FANH is down 6.63% to 16.61
Fanhua is down 4.91% to 13.17
FANH is down -7.22% to 27.81
FANH is down -8.57% to 25.06
"With cash of $7.46/share, book value of $8.93/share, quarter earning of $0.32/share and quarter dividend of not less than 50% of net income, it sounds like a value buy. Of course, the down side is that it is a China company. If it pays the dividend that it claims it will, it will definitely calm all the fears and silent all the critics."
FANH is down 6.57% to 18.21
Fanhua reached a 52 Week low at 13.42
Fanhua is down 5.06% to 14.36
FANH is up 5.93% to 17.15
Fanhua reached a 52 Week low at 13.16
Chinese are crooks- stay away
FANH is down 6.92% to 19.90
Fanhua is up 7.08% to 14.07
Fanhua is up 5.37% to 16.29
FANH reached a new All Time High at 31.23
Fanhua is up 5.24% to 18.09
Fanhua is up 6.09% to 14.10
FANH reached an all time high at 29.97
FANH reached a new All Time High at 30.40
FANH reached a 52 Week low at 20.65
FANH is up 5.59% to 19.64
FANH is down -7.44% to 30.00
FANH reached a 52 Week low at 18.21
Fanhua reached a 52 Week low at 15.99
Fanhua is up 5.70% to 15.96
FANH reached a 52 Week low at 21.65
Fanhua is down 5.40% to 13.74
Fanhua is up 5.03% to 14.62
Who sold in the low $7s a few days ago ? I laugh in your increasingly small faces.
FANH is down 5.12% to 20.92
Fanhua is up 4.98% to 14.51
Fanhua is up 5.16% to 15.50
